0.075,460.523,0.159
0.009,446.056,0.063
0.005,444.155,0.057
0.002,450.094,0.056
0.002,451.225,0.064
0.093,348.717,0.168
0.016,352.407,0.067
0.007,344.938,0.07
0.002,338.711,0.066
0.002,342.083,0.063
0.072,275.929,0.192
0.011,287.217,0.052
0.005,284.261,0.054
0.002,313.905,0.051
