0.08,149.521,0.25
0.012,59.295,0.045
0.077,73.114,0.172
0.012,58.551,0.046
0.081,123.032,0.178
0.015,103.725,0.069
0.125,207.117,0.176
0.011,214.471,0.052
0.094,371.272,0.161
0.009,376.705,0.064
0.08,398.976,0.183
0.011,67.49,0.066
