0.076,104.775,0.183
0.017,94.783,0.047
0.078,144.166,0.21
0.011,152.398,0.049
0.094,225.21,0.2
0.009,226.114,0.065
0.073,438.709,0.194
0.021,397.513,0.047
0.092,694.033,0.181
0.015,734.138,0.046
