0.091,3609.573,0.22
0.015,3663.681,0.05
0.07,3398.373,0.159
0.009,3403.17,0.059
0.082,4506.555,0.178
0.017,4462.037,0.064
0.099,5124.526,0.179
0.011,5285.406,0.058
0.071,5410.687,0.206
0.016,5867.6,0.056
