0.073,1896.947,0.174
0.01,1911.446,0.065
0.005,1864.715,0.07
0.002,1905.754,0.04
0.002,1888.198,0.043
0.095,1293.029,0.153
0.017,1252.17,0.049
0.005,1352.893,0.048
0.002,1436.038,0.05
0.002,1254.672,0.047
0.071,1142.404,0.185
0.01,1014.592,0.045
0.004,1013.401,0.045
0.002,1036.874,0.064
0.002,1013.674,0.059
0.084,1931.463,0.283
0.012,1865.379,0.043
0.082,768.409,0.171
0.077,779.479,0.188
