0.08,83.339,0.169
0.013,62.331,0.053
0.004,64.284,0.071
0.002,63.152,0.051
0.002,64.226,0.053
0.082,80.478,0.163
0.011,61.598,0.057
0.003,62.067,0.059
0.081,76.786,0.206
0.015,65.838,0.052
0.004,66.751,0.046
0.077,121.436,0.217
0.017,116.244,0.051
0.004,113.029,0.05
0.08,251.921,0.184
0.01,236.092,0.078
0.004,235.56,0.061
0.076,419.868,0.211
0.014,393.837,0.07
0.004,407.014,0.064
