0.073,444.395,0.159
0.017,428.421,0.061
0.007,421.955,0.059
0.002,428.931,0.064
0.003,445.079,0.064
0.075,489.859,0.171
0.012,485.735,0.062
0.005,491.813,0.063
0.002,489.082,0.062
0.077,601.285,0.163
0.012,529.688,0.066
0.005,572.07,0.054
0.002,539.134,0.051
0.002,547.663,0.063
